0.011679,0.002427,"20.836511","107.855357"
0.011679,0.024405,"20.788685","105.958812"
0.011679,0.058861,"20.750818","105.263918"
0.011679,0.065451,"20.749115","105.412573"
0.011679,0.071387,"20.746327","105.579247"
0.011679,0.169027,"20.701738","102.075355"
0.011679,0.215768,"20.631859","102.613592"
0.011679,0.215929,"20.631328","102.627929"
0.011679,0.22286,"20.611148","103.132454"
0.011679,0.235129,"20.574782","103.811154"
0.011679,0.284526,"20.421202","100.959954"
0.011679,0.295414,"20.376855"," 99.863933"
0.011679,0.303534,"20.336711"," 99.171595"
0.011679,0.309028,"20.304818"," 98.747902"
0.011679,0.310252,"20.297214"," 98.653065"
0.011679,0.318499,"20.245237"," 97.957414"
0.011679,0.333416,"20.139712"," 96.282963"
0.011679,0.384478,"19.760472"," 89.656284"
0.011679,0.398006,"19.679879"," 88.343348"
0.011679,0.43288,"19.508109"," 86.308277"
0.011679,0.459784,"19.374408"," 87.325589"
0.011679,0.466718,"19.340348"," 87.460914"
0.011679,0.480089,"19.269874"," 87.091925"
0.011679,0.487676,"19.230075"," 86.538247"
0.011679,0.489126,"19.221251"," 86.402830"
0.011679,0.527775,"18.977548"," 82.756778"
0.011679,0.557884,"18.765086"," 80.265491"
0.011679,0.560523,"18.745668"," 79.976186"
0.011679,0.599169,"18.424598"," 74.839425"
0.011679,0.599989,"18.416029"," 74.739245"
0.011679,0.620111,"18.200097"," 72.637303"
0.011679,0.629354,"18.092584"," 71.893710"
0.011679,0.63044,"18.079617"," 71.809376"
0.011679,0.666191,"17.598689"," 68.594490"
0.011679,0.670173,"17.536067"," 68.092089"
0.011679,0.686612,"17.268645"," 65.626822"
0.011679,0.694343,"17.134903"," 64.187183"
0.011679,0.74889,"16.122900"," 52.987306"
0.011679,0.764372,"15.808505"," 50.282455"
0.011679,0.771844,"15.650161"," 49.033829"
0.011679,0.772291,"15.640622"," 48.961429"
0.011679,0.789866,"15.247272"," 46.372929"
0.011679,0.821034,"14.456562"," 42.178071"
0.011679,0.834116,"14.083812"," 39.812273"
0.011679,0.837117,"13.994176"," 39.198643"
0.011679,0.838541,"13.950595"," 38.897664"
0.011679,0.924013,"10.173916"," 18.924712"
0.011679,0.927652," 9.953293"," 18.098414"
0.011679,0.942036," 9.037414"," 14.720782"
0.011679,0.991184," 5.263321","  0.993675"
0.015237,0.002427,"21.150334","110.419842"
0.015237,0.024405,"21.092611","108.323237"
0.015237,0.058861,"21.038059","107.464458"
