0.011679,0.002427,"21.186109","109.317428"
0.011679,0.024405,"21.093871","108.471385"
0.011679,0.058861,"20.943633","107.166610"
0.011679,0.065451,"20.918037","106.918687"
0.011679,0.071387,"20.888773","106.685804"
0.011679,0.169027,"20.478070","103.591935"
0.011679,0.215768,"20.302849","101.710833"
0.011679,0.215929,"20.302212","101.702062"
0.011679,0.22286,"20.277221","101.386026"
0.011679,0.235129,"20.234598","100.792197"
0.011679,0.284526,"20.054718"," 98.123230"
0.011679,0.295414,"20.011713"," 97.504426"
0.011679,0.303534,"19.979077"," 97.037764"
0.011679,0.309028,"19.956694"," 96.703931"
0.011679,0.310252,"19.951970"," 96.639012"
0.011679,0.318499,"19.916032"," 96.148239"
0.011679,0.333416,"19.847846"," 95.258269"
0.011679,0.384478,"19.586799"," 91.774835"
0.011679,0.398006,"19.510452"," 90.769583"
0.011679,0.43288,"19.293013"," 88.217106"
0.011679,0.459784,"19.108106"," 86.258722"
0.011679,0.466718,"19.057470"," 85.777003"
0.011679,0.480089,"18.957575"," 84.794929"
0.011679,0.487676,"18.898891"," 84.251569"
0.011679,0.489126,"18.887566"," 84.128842"
0.011679,0.527775,"18.564296"," 81.161047"
0.011679,0.557884,"18.275783"," 78.586866"
0.011679,0.560523,"18.248416"," 78.343464"
0.011679,0.599169,"17.815473"," 73.999237"
0.011679,0.599989,"17.805499"," 73.890165"
0.011679,0.620111,"17.550034"," 71.172881"
0.011679,0.629354,"17.424990"," 69.863153"
0.011679,0.63044,"17.409742"," 69.705313"
0.011679,0.666191,"16.871750"," 64.431079"
0.011679,0.670173,"16.804379"," 63.833445"
0.011679,0.686612,"16.522088"," 61.301867"
0.011679,0.694343,"16.381521"," 60.096129"
0.011679,0.74889,"15.204001"," 51.078129"
0.011679,0.764372,"14.795880"," 48.252630"
0.011679,0.771844,"14.589449"," 46.856452"
0.011679,0.772291,"14.575760"," 46.761099"
0.011679,0.789866,"14.056726"," 43.340839"
0.011679,0.821034,"13.064505"," 36.947290"
0.011679,0.834116,"12.622185"," 34.155704"
0.011679,0.837117,"12.517397"," 33.517069"
0.011679,0.838541,"12.469730"," 33.211197"
0.011679,0.924013," 9.189678"," 12.574766"
0.011679,0.927652," 9.038426"," 11.557117"
