0.011679,0.002427,"21.571010","123.253476"
0.011679,0.024405,"21.557693","122.603204"
0.011679,0.058861,"21.525690","121.443824"
0.011679,0.065451,"21.516976","121.189038"
0.011679,0.071387,"21.506925","120.932371"
0.011679,0.169027,"21.294019","116.139429"
0.011679,0.215768,"21.143037","113.308177"
0.011679,0.215929,"21.142214","113.295290"
0.011679,0.22286,"21.115587","112.836038"
0.011679,0.235129,"21.069035","112.036204"
0.011679,0.284526,"20.848694","108.599819"
0.011679,0.295414,"20.793375","107.812158"
0.011679,0.303534,"20.750183","107.216662"
0.011679,0.309028,"20.721290","106.826366"
0.011679,0.310252,"20.713594","106.724556"
0.011679,0.318499,"20.664204","106.078258"
0.011679,0.333416,"20.570883","104.900329"
0.011679,0.384478,"20.201252","100.703526"
0.011679,0.398006,"20.087197"," 99.516527"
0.011679,0.43288,"19.762599"," 96.355028"
0.011679,0.459784,"19.476383"," 93.707752"
0.011679,0.466718,"19.398215"," 93.016293"
0.011679,0.480089,"19.240388"," 91.607661"
0.011679,0.487676,"19.147789"," 90.804361"
0.011679,0.489126,"19.129677"," 90.643280"
0.011679,0.527775,"18.614700"," 86.225965"
0.011679,0.557884,"18.166556"," 82.470814"
0.011679,0.560523,"18.125253"," 82.127264"
0.011679,0.599169,"17.482175"," 76.794754"
0.011679,0.599989,"17.467724"," 76.675611"
0.011679,0.620111,"17.103531"," 73.649766"
0.011679,0.629354,"16.929312"," 72.204241"
0.011679,0.63044,"16.908475"," 72.032774"
0.011679,0.666191,"16.190541"," 66.063646"
0.011679,0.670173,"16.105574"," 65.364420"
0.011679,0.686612,"15.747078"," 62.384950"
0.011679,0.694343,"15.573930"," 60.934016"
0.011679,0.74889,"14.244153"," 49.743012"
0.011679,0.764372,"13.831844"," 46.228268"
0.011679,0.771844,"13.628664"," 44.482119"
0.011679,0.772291,"13.615985"," 44.374010"
0.011679,0.789866,"13.120564"," 40.093592"
0.011679,0.821034,"12.191389"," 31.944865"
0.011679,0.834116,"11.780616"," 28.283432"
0.011679,0.837117,"11.684983"," 27.427219"
0.011679,0.838541,"11.639321"," 27.017287"
0.011679,0.924013," 8.639669"," -0.996389"
0.011679,0.927652," 8.500474"," -2.340125"
0.011679,0.942036," 7.942025"," -7.823959"
0.011679,0.991184," 5.921621","-28.238978"
0.015237,0.002427,"21.909070","125.854666"
0.015237,0.024405,"21.896245","125.220910"
0.015237,0.058861,"21.862592","124.055623"
0.015237,0.065451,"21.854406","123.810367"
0.015237,0.071387,"21.843820","123.549699"
0.015237,0.169027,"21.624733","118.730038"
0.015237,0.215768,"21.471785","115.895129"
0.015237,0.215929,"21.471322","115.886139"
0.015237,0.22286,"21.443889","115.420556"
0.015237,0.235129,"21.395746","114.607144"
0.015237,0.284526,"21.173192","111.157226"
0.015237,0.295414,"21.116855","110.359488"
0.015237,0.303534,"21.071833","109.742933"
0.015237,0.309028,"21.044879","109.377630"
0.015237,0.310252,"21.036486","109.267329"
0.015237,0.318499,"20.986563","108.615870"
0.015237,0.333416,"20.891289","107.414677"
0.015237,0.384478,"20.518117","103.174733"
0.015237,0.398006,"20.403903","101.990256"
0.015237,0.43288,"20.076538"," 98.794237"
0.015237,0.459784,"19.788136"," 96.117609"
0.015237,0.466718,"19.709388"," 95.418904"
0.015237,0.480089,"19.550555"," 93.998441"
0.015237,0.487676,"19.457141"," 93.178185"
0.015237,0.489126,"19.439096"," 93.024762"
0.015237,0.527775,"18.920913"," 88.568843"
0.015237,0.557884,"18.470235"," 84.775903"
0.015237,0.560523,"18.428602"," 84.434725"
0.015237,0.599169,"17.782258"," 79.056182"
0.015237,0.599989,"17.767957"," 78.932219"
0.015237,0.620111,"17.402130"," 75.884646"
0.015237,0.629354,"17.226905"," 74.431464"
0.015237,0.63044,"17.205952"," 74.258958"
0.015237,0.666191,"16.484549"," 68.251083"
0.015237,0.670173,"16.399894"," 67.544652"
0.015237,0.686612,"16.040064"," 64.545866"
0.015237,0.694343,"15.866858"," 63.085446"
0.015237,0.74889,"14.532293"," 51.825639"
0.015237,0.764372,"14.118374"," 48.286699"
0.015237,0.771844,"13.914939"," 46.531102"
0.015237,0.772291,"13.902604"," 46.424610"
0.015237,0.789866,"13.404843"," 42.108782"
0.015237,0.821034,"12.474581"," 33.914361"
0.015237,0.834116,"12.063408"," 30.233611"
0.015237,0.837117,"11.967717"," 29.373458"
0.015237,0.838541,"11.921818"," 28.958229"
0.015237,0.924013," 8.919825","  0.775689"
0.015237,0.927652," 8.780752"," -0.582826"
0.015237,0.942036," 8.222132"," -6.094718"
0.015237,0.991184," 6.201876","-26.629391"
0.029691,0.002427,"23.262770","136.206612"
0.029691,0.024405,"23.251940","135.641043"
0.029691,0.058861,"23.213770","134.478390"
0.029691,0.065451,"23.202946","134.211999"
0.029691,0.071387,"23.191755","133.954575"
0.029691,0.169027,"22.954896","129.108181"
0.029691,0.215768,"22.789564","126.213308"
0.029691,0.215929,"22.789194","126.205459"
0.029691,0.22286,"22.761074","125.741972"
