0.011679,0.002427,"20.844687","104.783266"
0.011679,0.024405,"20.796987","104.156772"
0.011679,0.058861,"20.759168","103.583490"
0.011679,0.065451,"20.757463","103.525190"
0.011679,0.071387,"20.754670","103.503751"
0.011679,0.169027,"20.710026","103.822280"
0.011679,0.215768,"20.640144","102.512232"
0.011679,0.215929,"20.639614","102.505843"
0.011679,0.22286,"20.619435","102.204323"
0.011679,0.235129,"20.583071","101.668420"
0.011679,0.284526,"20.429489"," 99.830610"
0.011679,0.295414,"20.385140"," 99.063669"
0.011679,0.303534,"20.344998"," 98.336937"
0.011679,0.309028,"20.313105"," 97.798246"
0.011679,0.310252,"20.305500"," 97.673094"
0.011679,0.318499,"20.253524"," 96.763474"
0.011679,0.333416,"20.147998"," 95.076564"
0.011679,0.384478,"19.768760"," 90.494396"
0.011679,0.398006,"19.688166"," 89.622462"
0.011679,0.43288,"19.516397"," 87.618364"
0.011679,0.459784,"19.382695"," 86.290296"
0.011679,0.466718,"19.348635"," 85.998629"
0.011679,0.480089,"19.278161"," 85.452711"
0.011679,0.487676,"19.238362"," 85.096815"
0.011679,0.489126,"19.229538"," 85.032903"
0.011679,0.527775,"18.985835"," 82.317240"
0.011679,0.557884,"18.773373"," 79.459899"
0.011679,0.560523,"18.753955"," 79.202170"
0.011679,0.599169,"18.432884"," 75.524509"
0.011679,0.599989,"18.424315"," 75.446276"
0.011679,0.620111,"18.208384"," 73.337140"
0.011679,0.629354,"18.100871"," 72.229469"
0.011679,0.63044,"18.087904"," 72.092798"
0.011679,0.666191,"17.606976"," 67.042485"
0.011679,0.670173,"17.544354"," 66.448439"
0.011679,0.686612,"17.276931"," 63.882779"
0.011679,0.694343,"17.143189"," 62.658791"
0.011679,0.74889,"16.131187"," 53.674732"
0.011679,0.764372,"15.816792"," 51.008679"
0.011679,0.771844,"15.658448"," 49.688078"
0.011679,0.772291,"15.648908"," 49.609420"
0.011679,0.789866,"15.255559"," 46.472923"
0.011679,0.821034,"14.464849"," 40.939069"
0.011679,0.834116,"14.092099"," 38.595333"
0.011679,0.837117,"14.002462"," 38.053890"
0.011679,0.838541,"13.958879"," 37.791175"
0.011679,0.924013,"10.182246"," 19.547921"
0.011679,0.927652," 9.961613"," 18.610461"
0.011679,0.942036," 9.045672"," 14.786411"
0.011679,0.991184," 5.270921","  0.215964"
0.015237,0.002427,"21.158507","108.086928"
0.015237,0.024405,"21.100914","107.385491"
0.015237,0.058861,"21.046409","106.746915"
0.015237,0.065451,"21.040773","106.672960"
0.015237,0.071387,"21.036118","106.616766"
0.015237,0.169027,"20.946140","106.787296"
0.015237,0.215768,"20.870838","105.359443"
0.015237,0.215929,"20.870365","105.352391"
0.015237,0.22286,"20.850296","105.013256"
0.015237,0.235129,"20.814198","104.437808"
0.015237,0.284526,"20.659477","102.518536"
0.015237,0.295414,"20.614518","101.743455"
0.015237,0.303534,"20.574558","101.013135"
0.015237,0.309028,"20.543773","100.487723"
0.015237,0.310252,"20.536383","100.362495"
0.015237,0.318499,"20.484097"," 99.428392"
0.015237,0.333416,"20.377218"," 97.732290"
0.015237,0.384478,"19.998087"," 93.156120"
0.015237,0.398006,"19.917656"," 92.244596"
0.015237,0.43288,"19.740994"," 90.172641"
0.015237,0.459784,"19.603452"," 88.794112"
0.015237,0.466718,"19.567397"," 88.505491"
0.015237,0.480089,"19.495672"," 87.971268"
0.015237,0.487676,"19.453128"," 87.596983"
0.015237,0.489126,"19.444598"," 87.542110"
0.015237,0.527775,"19.188554"," 84.697989"
0.015237,0.557884,"18.967816"," 81.674834"
0.015237,0.560523,"18.948110"," 81.397583"
0.015237,0.599169,"18.611551"," 77.462467"
0.015237,0.599989,"18.602954"," 77.378995"
0.015237,0.620111,"18.377111"," 75.124551"
0.015237,0.629354,"18.265588"," 73.958913"
0.015237,0.63044,"18.252312"," 73.815553"
0.015237,0.666191,"17.758850"," 68.569997"
0.015237,0.670173,"17.695910"," 67.973836"
